1024.66,218.34,1021.81,344.959,930.684,342.039,909.997,480.165,886.504,601.075,1110.13,356.576,1121.99,483.127,1133.65,606.811,1007.15,580.325,957.163,577.382,939.395,762.828,906.963,951.199,1057.14,580.359,1071.81,771.656,1089.45,957.151,1004.26,200.557,1045.33,200.703,980.597,218.333,1068.89,224.189,1101.31,1021.68,1119.06,1007.07,1074.73,974.68,868.72,1001.2,857.05,989.416,912.945,962.925
1010.09,218.238,1007.08,341.857,924.603,341.813,903.975,477.309,880.424,583.341,1095.38,342.01,1118.84,483.211,1130.66,598.074,1001.1,580.384,951.169,577.411,930.687,765.716,910.026,951.282,1048.3,583.293,1051.28,780.508,1054.26,962.96,998.163,197.681,1030.66,200.566,971.807,215.317,1051.31,224.099,1083.62,1021.78,1095.51,1007.14,1045.35,977.543,880.58,1004.14,865.817,995.319,924.689,962.974
1010.06,218.237,1004.23,341.913,921.758,341.902,904.005,477.278,880.421,586.195,1095.33,341.996,1118.81,483.111,1127.74,600.87,998.351,586.179,951.145,580.302,933.496,765.638,910.024,951.219,1048.26,589.133,1051.24,783.371,1054.21,957.164,998.103,197.673,1030.62,200.551,971.748,212.445,1051.26,224.058,1086.6,1021.91,1098.33,1010.08,1045.27,974.613,880.58,1001.37,865.829,995.273,924.672,960.056
1010.06,218.255,1004.24,341.898,924.595,341.878,903.975,477.285,880.432,589.114,1095.32,341.966,1116.12,483.134,1121.92,600.876,998.343,580.392,951.15,577.432,930.713,762.913,910.017,951.226,1048.22,583.294,1048.45,780.448,1054.24,957.056,995.373,197.677,1027.82,200.542,971.693,212.413,1051.27,221.277,1083.59,1021.75,1095.51,1007.1,1045.36,971.826,880.569,1001.36,865.85,995.269,924.682,960.068
1010,218.262,1004.22,341.911,921.719,341.943,904.031,477.365,880.448,589.125,1095.35,341.971,1116.08,483.072,1119.08,600.846,998.352,580.395,951.181,577.438,930.727,762.889,909.985,954.06,1048.19,583.287,1051.29,780.497,1054.25,957.032,995.305,197.698,1027.76,200.541,971.653,212.394,1051.29,221.239,1083.63,1021.84,1095.51,1010,1045.37,971.779,880.497,1004.12,862.96,995.292,924.686,965.94
1007.16,218.239,1004.23,341.892,921.727,341.932,904.082,480.109,880.493,589.184,1095.31,341.953,1116.06,480.358,1118.92,600.831,998.289,580.314,951.167,577.322,933.478,762.875,910.018,951.267,1045.44,583.246,1051.2,780.502,1054.25,957.074,995.288,197.691,1027.74,200.537,968.831,215.299,1051.28,221.262,1086.5,1021.87,1095.53,1010.03,1045.35,971.805,880.503,1001.37,865.786,995.28,924.7,962.941
1007.12,218.257,1004.23,341.87,921.738,341.936,904.102,477.303,880.514,589.147,1095.3,341.905,1116.02,480.192,1118.86,600.839,998.321,580.35,951.155,577.37,930.69,765.723,910.032,951.276,1045.49,583.235,1051.23,780.441,1054.22,960.058,995.26,197.705,1027.72,200.578,968.796,215.359,1051.25,221.335,1086.57,1021.89,1098.33,1010.08,1045.36,974.77,880.528,1004.14,865.789,995.332,924.722,962.945
1007.07,218.241,1004.22,341.888,921.774,341.963,904.122,480.21,880.583,592.083,1095.3,341.901,1116.02,480.178,1116.1,598.094,998.338,580.297,951.15,577.345,930.714,762.863,910.015,953.996,1048.17,580.368,1051.26,783.31,1054.24,959.981,995.213,197.705,1027.69,200.57,968.768,215.395,1051.23,221.33,1083.6,1021.85,1095.51,1010.04,1045.37,974.648,880.551,1004.16,865.793,995.344,924.718,962.976
1007.09,218.266,1004.23,341.889,924.595,341.96,904.183,480.177,880.621,592.106,1095.31,341.92,1115.97,480.157,1116.04,598.111,998.283,580.31,951.121,577.315,933.619,762.888,910.006,953.993,1045.43,583.257,1051.19,780.402,1057.11,962.95,995.221,197.73,1027.67,200.557,968.771,215.413,1051.23,221.273,1083.62,1021.83,1095.53,1009.99,1045.41,974.711,880.579,1004.14,865.808,995.338,924.685,962.994
1007.09,218.243,1004.26,341.836,924.626,341.893,904.159,480.275,880.663,594.925,1095.32,341.896,1115.97,480.167,1116.02,600.807,998.266,577.477,951.113,577.36,933.536,762.875,910.054,951.282,1045.4,580.321,1048.46,774.617,1057.1,960.01,995.245,197.696,1027.69,200.563,968.831,212.435,1051.23,221.26,1083.58,1021.85,1095.51,1010.03,1045.39,974.664,880.52,1004.24,862.962,998.156,924.717,965.842
1007.08,218.201,1004.25,341.874,924.585,341.937,904.185,480.276,883.406,594.985,1095.3,341.909,1115.97,480.206,1116.01,600.86,998.194,577.421,951.04,574.472,930.671,765.651,910.044,954.031,1045.35,580.287,1051.2,777.563,1057.17,960.038,995.209,197.675,1027.69,200.538,968.775,215.332,1051.25,221.305,1083.61,1021.85,1098.29,1010.01,1045.39,974.674,880.481,1004.19,862.94,995.35,927.502,965.882
1024.78,224.188,1021.91,338.872,951.269,338.896,909.979,341.839,883.35,277.241,1095.3,338.859,1115.92,344.845,1136.6,291.755,1012.92,577.421,960.035,577.44,936.502,765.775,906.922,954.023,1063.01,577.379,1071.86,771.608,1089.51,959.96,1007.1,206.571,1045.41,212.411,980.656,224.245,1068.9,230.072,1101.32,1021.77,1121.87,1007.14,1074.73,974.76,865.789,1001.18,856.975,989.422,912.93,968.804
