998.328,224.11,998.229,353.715,907.096,347.877,883.652,477.31,859.886,577.5,1083.64,359.506,1095.44,480.244,1118.92,574.44,989.4,589.174,939.437,586.173,907.178,765.779,880.433,951.037,1039.41,592.055,1051.28,783.401,1071.72,971.721,977.792,203.637,1021.67,209.456,954.161,224.178,1045.2,230.045,1095.51,1024.79,1115.95,1018.76,1060.11,980.569,836.322,998.218,827.569,980.637,883.626,962.915
998.395,224.313,998.229,350.701,912.862,347.837,880.583,480.21,889.315,403.656,1077.75,350.804,1104.25,483.105,1080.69,409.679,983.61,589.191,933.523,586.208,907.097,765.791,880.373,951.125,1039.49,592.053,1051.29,783.296,1069.02,971.692,980.605,209.457,1021.68,215.327,957.009,224.271,1042.45,230.095,1095.47,1024.68,1115.92,1015.86,1057.15,977.776,836.276,1001.12,827.509,986.47,883.518,962.952
998.395,224.313,998.229,350.701,912.862,347.837,880.583,480.21,889.315,403.656,1077.75,350.804,1104.25,483.105,1080.69,409.679,983.61,589.191,933.523,586.208,907.097,765.791,880.373,951.125,1039.49,592.053,1051.29,783.296,1069.02,971.692,980.605,209.457,1021.68,215.327,957.009,224.271,1042.45,230.095,1095.47,1024.68,1115.92,1015.86,1057.15,977.776,836.276,1001.12,827.509,986.47,883.518,962.952
998.391,224.323,998.272,347.855,912.93,347.804,883.344,480.278,886.53,406.619,1080.69,353.646,1104.28,480.347,1080.7,409.666,983.508,583.312,933.468,580.362,909.908,765.699,880.417,951.158,1036.49,586.203,1051.34,783.391,1069.02,968.794,980.623,209.45,1021.69,215.348,957.016,224.233,1045.19,230.117,1095.5,1024.68,1115.96,1015.86,1057.12,977.731,836.289,1001.12,827.565,986.48,883.573,962.979
998.377,224.341,998.288,350.697,912.966,347.819,883.352,480.294,886.455,409.53,1080.7,353.734,1104.24,480.36,1083.6,412.53,986.508,589.147,933.618,583.32,907.148,765.705,880.392,951.11,1042.31,589.165,1051.29,783.349,1071.71,968.871,980.61,209.476,1021.67,215.379,954.283,224.246,1042.45,230.105,1095.48,1024.72,1115.92,1015.89,1057.18,977.749,836.27,1001.16,827.515,986.541,883.549,962.948
998.336,224.335,998.23,347.869,912.91,347.813,880.596,480.323,886.444,409.729,1080.67,350.8,1104.25,480.364,1086.51,418.396,983.599,594.972,933.565,592.04,907.094,765.809,880.426,951.068,1039.4,594.964,1051.31,783.43,1069.01,968.877,980.57,209.458,1021.64,215.357,954.287,224.258,1042.44,230.102,1095.41,1024.69,1115.88,1015.85,1057.1,977.742,833.472,1001.13,824.649,986.487,883.61,960.076
998.339,224.319,998.261,347.851,912.892,347.791,880.605,480.334,886.42,412.538,1080.73,350.726,1107.19,483.083,1083.63,427.307,992.356,594.958,942.322,592.09,907.173,765.836,880.396,951.091,1042.46,592.121,1054.15,783.409,1069.02,968.855,980.569,209.425,1021.65,215.341,954.272,224.209,1042.41,230.098,1095.47,1024.71,1115.9,1015.87,1057.11,977.734,836.28,1001.11,827.529,986.481,883.539,962.91
998.342,224.328,998.263,347.842,910.034,347.763,880.648,483.1,883.572,418.483,1083.6,353.645,1107.15,480.371,1083.66,430.261,986.526,595.008,936.407,592.122,907.139,765.866,880.397,951.085,1042.37,594.985,1051.36,783.329,1069.02,971.728,980.563,209.473,1021.64,215.366,954.267,224.247,1042.4,230.109,1095.51,1024.71,1115.94,1015.88,1057.16,980.559,833.528,1001.11,827.508,986.453,883.557,962.899
998.332,224.333,998.221,350.7,909.963,347.854,880.502,483.102,883.614,430.115,1080.7,350.766,1110.04,483.23,1083.65,436.043,989.482,594.972,936.488,592.048,907.164,768.683,880.401,951.17,1045.22,594.981,1054.15,783.371,1069.04,971.777,977.835,209.454,1021.65,215.375,954.189,224.307,1042.39,232.995,1095.49,1024.71,1115.93,1015.89,1060.03,980.598,833.525,1001.21,827.515,989.414,883.557,962.98
998.332,224.326,998.216,347.797,909.978,347.831,877.6,483.243,880.546,444.892,1077.77,347.835,1107.2,483.233,1089.42,441.951,989.392,586.217,933.611,586.163,907.125,765.664,880.404,951.141,1042.41,586.208,1051.33,777.537,1068.99,971.686,977.829,209.462,1021.64,215.347,954.186,224.286,1042.41,230.112,1095.51,1024.73,1115.91,1015.9,1054.2,977.779,836.294,1001.16,827.573,986.527,883.57,962.947
998.332,224.326,998.216,347.797,909.978,347.831,877.6,483.243,880.546,444.892,1077.77,347.835,1107.2,483.233,1089.42,441.951,989.392,586.217,933.611,586.163,907.125,765.664,880.404,951.141,1042.41,586.208,1051.33,777.537,1068.99,971.686,977.829,209.462,1021.64,215.347,954.186,224.286,1042.41,230.112,1095.51,1024.73,1115.91,1015.9,1054.2,977.779,836.294,1001.16,827.573,986.527,883.57,962.947
998.375,224.347,998.16,344.937,910.067,344.837,886.458,477.211,880.445,400.764,1077.69,347.862,1095.34,483.132,1092.32,418.465,983.618,592.049,933.538,586.2,907.153,765.783,880.398,951.106,1039.46,592.084,1054.13,783.379,1069.02,971.731,980.57,209.512,1021.68,215.399,954.199,224.294,1042.43,232.963,1098.3,1024.76,1115.98,1015.9,1057.14,980.553,836.305,998.374,827.542,983.569,883.586,962.92
998.318,224.328,998.126,347.837,907.139,350.718,874.639,486.21,880.608,456.705,1077.75,347.809,1110.11,483.143,1086.5,453.754,986.503,589.164,930.713,589.131,907.097,765.659,880.407,951.107,1042.43,589.108,1051.33,783.323,1071.71,971.746,977.82,209.42,1021.63,215.362,954.148,224.228,1042.38,230.123,1095.46,1024.66,1115.89,1013.01,1060.05,980.551,836.289,1001.18,827.546,989.395,883.554,960.058
998.302,224.302,998.102,347.877,907.105,350.745,880.434,489.116,880.544,465.584,1074.87,347.855,1110.05,480.257,1086.55,459.646,989.374,592.08,936.433,592.054,907.141,765.711,880.399,951.099,1042.36,589.166,1051.32,783.385,1069.03,971.762,977.815,206.588,1018.91,215.34,954.113,224.198,1042.35,230.119,1095.5,1024.73,1115.9,1015.88,1057.16,977.802,836.273,1001.22,827.513,989.461,883.534,960.035
998.331,224.298,998.153,347.883,907.151,350.753,880.393,477.321,880.538,483.096,1074.88,350.698,1112.94,477.273,1089.46,474.382,983.522,594.972,933.501,594.959,907.136,765.68,880.393,951.179,1033.62,592.107,1051.28,783.438,1069.03,971.75,977.785,206.587,1021.64,215.293,954.083,224.316,1042.35,230.142,1095.45,1024.73,1115.88,1015.91,1057.17,977.806,833.536,1001.22,827.503,989.45,883.537,962.999
998.313,224.248,998.082,350.724,907.034,350.758,883.444,459.718,880.397,497.884,1074.87,350.716,1107.12,477.199,1066,486.121,980.622,597.912,930.652,595.063,907.022,765.845,880.427,951.199,1030.66,597.885,1051.21,783.432,1071.74,971.793,977.795,206.559,1018.92,212.445,954.092,224.312,1042.36,233.011,1095.49,1024.77,1115.91,1015.95,1062.95,980.605,833.518,1001.26,827.471,992.302,883.614,965.851
998.313,224.292,998.12,350.73,907.094,350.699,883.47,456.644,877.552,483.105,1074.88,350.8,1101.27,480.158,1048.21,518.53,980.717,595.041,930.723,592.119,907.15,765.754,880.403,951.152,1036.51,595.052,1051.26,783.372,1071.73,971.758,977.778,209.426,1018.89,215.299,954.077,224.348,1042.32,232.96,1095.48,1024.71,1115.92,1015.86,1060.07,980.561,833.516,1001.21,827.478,989.431,883.576,962.989
998.288,224.249,998.135,350.771,907.12,347.861,880.657,462.576,868.807,527.304,1074.89,353.71,1101.25,468.535,1092.34,521.406,977.829,589.132,930.606,583.24,907.138,765.679,880.377,951.198,1027.72,592.049,1051.26,783.371,1071.73,971.748,977.758,206.553,1018.87,212.398,954.067,224.334,1042.32,230.113,1095.49,1024.75,1115.95,1015.91,1060.05,980.555,833.494,1001.27,824.622,992.349,883.565,965.884
998.279,224.243,998.128,350.732,907.099,347.861,883.343,465.609,862.941,530.373,1077.71,353.695,1098.42,474.321,1095.26,530.385,977.762,586.248,930.526,580.379,907.091,765.754,880.385,951.121,1027.69,592.039,1051.22,783.358,1071.71,971.787,977.735,206.568,1018.86,212.409,954.049,224.33,1042.35,230.117,1095.48,1024.74,1115.92,1015.89,1060.04,980.585,833.475,1001.23,824.603,989.447,883.554,962.951
998.279,224.243,998.128,350.732,907.099,347.861,883.343,465.609,862.941,530.373,1077.71,353.695,1098.42,474.321,1095.26,530.385,977.762,586.248,930.526,580.379,907.091,765.754,880.385,951.121,1027.69,592.039,1051.22,783.358,1071.71,971.787,977.735,206.568,1018.86,212.409,954.049,224.33,1042.35,230.117,1095.48,1024.74,1115.92,1015.89,1060.04,980.585,833.475,1001.23,824.603,989.447,883.554,962.951
998.293,224.279,998.117,350.748,907.1,350.698,883.406,468.522,862.815,547.904,1074.89,353.657,1098.34,465.558,1098.34,533.199,983.519,589.114,933.541,583.264,907.17,765.644,880.385,951.164,1030.71,589.153,1051.26,783.371,1071.75,974.605,977.756,206.601,1018.87,212.445,954.056,224.349,1042.34,230.124,1098.33,1024.75,1115.98,1015.94,1062.94,983.506,833.509,1001.22,824.658,989.435,883.539,962.979
998.24,224.295,998.152,350.697,907.155,347.825,883.451,474.366,860.079,556.806,1077.7,353.645,1098.36,465.573,1101.28,550.89,980.72,589.181,933.52,583.283,907.065,765.647,880.394,951.136,1030.71,592.06,1051.29,783.331,1071.74,971.779,977.726,206.582,1018.84,215.288,954.06,224.333,1042.32,233.022,1095.42,1024.66,1115.92,1015.86,1062.95,980.64,833.5,1001.24,824.631,989.464,883.561,962.946
998.375,224.354,998.204,344.935,915.863,344.87,886.436,474.376,880.527,394.902,1074.83,347.807,1095.28,483.13,1089.52,409.732,989.435,589.121,936.463,586.173,907.148,765.739,880.374,951.134,1042.4,589.151,1051.33,783.384,1069.02,971.734,980.583,212.356,1021.67,215.407,954.198,224.31,1042.45,230.057,1098.32,1024.77,1115.98,1015.95,1057.14,980.576,833.531,1001.16,827.482,986.497,883.546,962.952
998.221,224.286,998.123,347.884,907.106,347.826,883.493,477.237,860.038,571.54,1074.89,353.654,1095.55,471.387,1104.26,562.708,983.576,592.039,933.607,583.314,907.106,765.731,880.391,951.127,1033.64,592.077,1051.19,783.338,1071.71,971.715,977.722,206.563,1018.82,212.465,954.067,224.283,1042.29,233.019,1095.46,1021.91,1115.93,1012.98,1060.06,980.576,833.491,1001.22,824.622,989.426,883.553,962.934
998.213,224.285,998.152,350.713,907.137,347.856,883.567,477.213,859.93,580.279,1074.87,353.633,1095.53,471.415,1112.95,565.582,983.507,586.223,933.576,583.222,907.074,765.772,880.403,951.077,1030.69,586.219,1051.18,783.331,1069.04,971.742,977.703,206.535,1018.83,212.432,954.046,224.239,1042.32,232.974,1095.47,1024.67,1115.94,1013.01,1057.16,980.574,836.404,1001.19,827.594,989.422,883.52,959.99
998.223,224.254,998.18,350.758,907.164,347.86,883.558,480.174,859.908,586.228,1077.68,353.715,1095.45,477.212,1113.09,574.378,980.667,586.241,930.706,580.396,907.085,765.739,880.385,951.083,1030.66,589.138,1051.21,783.39,1071.71,971.741,977.708,206.531,1018.83,212.423,954.072,224.265,1042.33,232.985,1095.51,1024.73,1115.93,1015.89,1057.15,977.802,836.307,1001.24,827.526,989.457,883.527,959.988
