sensor	3y	4y
6530		
1722		
1385		
951		
657		
455		
311		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
272		
427		
569		
796		
1099		
1493		
1892		
2190		
4855		
12453		
10970		
11050		
12857		
14757		
14386		
13039		
13372		
11036		
12268		
10081		
11184		
10893		
10438		
11105		
10718		
10724		
11487		
12740		
10858		
10839		
12260		
13224		
10940		
4651		
10088		
9978		
2329		
1208		
932		
565		
405		
274		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
283		
417		
619		
873		
1126		
1505		
2016		
4398		
7502		
7832		
10933		
13250		
12208		
12543		
13345		
12662		
12957		
10298		
8097		
9387		
9395		
8109		
8446		
10783		
10970		
9530		
8292		
7490		
6554		
9639		
10744		
9826		
10047		
10060		
7244		
6572		
7563		
1541		
1079		
675		
456		
332		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
278		
379		
581		
857		
1076		
1277		
1688		
2048		
3679		
6376		
7714		
8098		
8399		
8947		
9090		
8431		
8657		
8293		
8836		
8098		
8133		
8393		
8323		
8213		
7593		
7794		
7065		
8864		
9513		
9196		
8747		
9418		
5867		
6346		
8289		
4618		
1532		
1108		
737		
514		
401		
291		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
321		
489		
713		
909		
1130		
1407		
1665		
2319		
4065		
9919		
10972		
9985		
10424		
11537		
11800		
10677		
9176		
10078		
10085		
10478		
9917		
11671		
11425		
10650		
9695		
12030		
13370		
12855		
12850		
12561		
10323		
8218		
10204		
8221		
5303		
1361		
1105		
628		
430		
290		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
345		
548		
762		
937		
1210		
1495		
1788		
2123		
3186		
3882		
5310		
4461		
6577		
4558		
4595		
3738		
3296		
4221		
6871		
5729		
8231		
7335		
9174		
7627		
9548		
8856		
7663		
9104		
10271		
10928		
11383		
12357		
10874		
11111		
10402		
8724		
6889		
4314		
1509		
1160		
678		
488		
368		
256		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
362		
480		
679		
929		
1175		
1446		
1766		
2287		
5647		
4981		
7968		
7385		
8027		
8099		
7477		
7811		
7910		
7238		
6143		
5768		
6860		
6647		
6674		
6444		
6821		
6197		
6198		
6548		
6411		
6258		
6853		
6970		
8966		
9120		
10303		
8582		
6588		
8361		
6262		
1868		
1320		
753		
478		
347		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
259		
456		
649		
869		
1098		
1378		
1591		
2014		
7001		
2892		
9742		
6332		
7698		
8427		
8049		
7975		
8116		
7882		
7652		
8082		
7943		
7753		
7972		
7934		
7715		
7451		
8094		
6817		
10126		
10598		
11285		
9216		
10015		
7543		
8283		
8053		
7773		
6251		
4307		
1493		
1330		
934		
615		
461		
340		
263		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
374		
639		
890		
1143		
1327		
1783		
2082		
3487		
8731		
9707		
13109		
8725		
8949		
8625		
9474		
7506		
7264		
5284		
5084		
5832		
5306		
7486		
7394		
7399		
7774		
8419		
9711		
9153		
10394		
9818		
7485		
8419		
6833		
6537		
1630		
1123		
639		
429		
277		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
347		
501		
699		
980		
1268		
1517		
1982		
3268		
10213		
10071		
11183		
13146		
14557		
12348		
14283		
15303		
14276		
8330		
7794		
6293		
6479		
8332		
8095		
9286		
8873		
9952		
14430		
11963		
9263		
12129		
8578		
11206		
12170		
11945		
9405		
7036		
7156		
1439		
830		
467		
307		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
367		
544		
763		
975		
1365		
1750		
2382		
10058		
6435		
9306		
12890		
10787		
11480		
10869		
10051		
14763		
14946		
12914		
12247		
12383		
13310		
14414		
13255		
14261		
10075		
10138		
12063		
11862		
11985		
11221		
6873		
7069		
4774		
1449		
841		
494		
321		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
366		
572		
825		
1133		
1363		
1660		
2953		
2653		
8862		
11279		
18094		
14646		
13383		
11795		
11453		
11393		
12637		
11577		
12655		
8426		
12877		
9860		
10448		
10810		
12292		
16504		
12409		
11370		
13456		
10179		
6965		
2128		
1322		
763		
473		
272		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
279		
532		
779		
989		
1265		
1826		
1981		
3450		
3822		
10731		
14744		
9689		
14311		
14247		
13783		
14212		
11940		
8591		
11630		
9716		
10608		
8201		
7400		
11549		
13457		
7173		
7157		
10093		
13265		
12546		
10523		
5063		
8349		
7094		
1557		
866		
527		
385		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
306		
542		
784		
1038		
1320		
1673		
2034		
4670		
4399		
7456		
13374		
15129		
14674		
15652		
11033		
14946		
11144		
12381		
13460		
14897		
13264		
15662		
15683		
9775		
15115		
12793		
10614		
10987		
7824		
3673		
2037		
1313		
838		
491		
307		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
314		
425		
590		
898		
1061		
1242		
1368		
1981		
2575		
6850		
11824		
11507		
10792		
17936		
19569		
17109		
17094		
18281		
18586		
16686		
17055		
13213		
17895		
14502		
11463		
17933		
17425		
10869		
14220		
8894		
8761		
1773		
974		
568		
388		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
345		
599		
790		
1050		
1382		
1643		
2185		
3492		
9325		
12619		
14909		
15101		
16230		
15100		
15404		
11783		
14990		
14240		
6345		
6454		
4894		
4410		
4938		
5652		
6587		
6015		
11865		
12295		
7519		
5066		
10679		
6750		
1854		
1296		
783		
501		
380		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
282		
521		
676		
888		
1174		
1507		
1999		
5192		
6726		
10584		
12590		
14166		
13008		
13722		
12101		
11995		
16613		
14579		
13598		
13042		
8453		
8661		
7548		
9678		
9676		
7001		
9485		
9153		
8438		
9360		
7385		
4589		
1745		
1255		
828		
503		
303		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
273		
495		
759		
1011		
1250		
1549		
1944		
3005		
9567		
12242		
11072		
13986		
12006		
13490		
13594		
12119		
6812		
10209		
10281		
9690		
10608		
9193		
9491		
8884		
8324		
8063		
11806		
9377		
12288		
9779		
5674		
1618		
1093		
628		
435		
261		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
268		
401		
667		
866		
1059		
1338		
1650		
3099		
3498		
7410		
12872		
12012		
15346		
14847		
11316		
12124		
9021		
8598		
7739		
7632		
7925		
9310		
9265		
7859		
9524		
6603		
9215		
9658		
6649		
9114		
4980		
7623		
6843		
5332		
1429		
1023		
622		
445		
301		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
262		
406		
614		
782		
1027		
1350		
1781		
2196		
4690		
4660		
9997		
11780		
12688		
13087		
12892		
13012		
8582		
7196		
8658		
9022		
10972		
10359		
9729		
6913		
8299		
8365		
7887		
10767		
10019		
8484		
6985		
6970		
6074		
1688		
1277		
699		
491		
367		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
276		
501		
698		
902		
1207		
1409		
1696		
2340		
3256		
5735		
15915		
14862		
11803		
10559		
10361		
11775		
13245		
12636		
12829		
10048		
9097		
8923		
10446		
10634		
7509		
8355		
7062		
7057		
6270		
5649		
5676		
1962		
1395		
747		
537		
382		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
279		
447		
681		
924		
1216		
1386		
1668		
2051		
3974		
4581		
10945		
9628		
11383		
9890		
13800		
11099		
15006		
13452		
11603		
11788		
12863		
9813		
15897		
12696		
8080		
9750		
6496		
11192		
9523		
7344		
8085		
7555		
7201		
1751		
1366		
855		
549		
434		
295		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
355		
555		
837		
1188		
1470		
1965		
2993		
4248		
6378		
11738		
13205		
12569		
14378		
13221		
10091		
11918		
11825		
10301		
11397		
8454		
6920		
10012		
9834		
9908		
9515		
10413		
9623		
4514		
5617		
1627		
1015		
569		
385		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
261		
387		
597		
882		
1160		
1604		
2317		
5731		
7191		
5543		
5421		
8415		
12846		
11983		
10423		
11512		
13619		
13662		
9865		
7512		
14812		
15727		
13135		
13373		
11474		
15483		
13833		
9138		
5892		
2264		
1090		
525		
346		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
331		
456		
695		
888		
1319		
1644		
2640		
4323		
4560		
6244		
11723		
17132		
13589		
13659		
13333		
14356		
11851		
11461		
11972		
12878		
9469		
7083		
13742		
10249		
12542		
7641		
4218		
1979		
1196		
629		
449		
302		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
273		
469		
724		
974		
1297		
1703		
2257		
4278		
7041		
8696		
14171		
14349		
17615		
17257		
14926		
12806		
13928		
12249		
12700		
12208		
11900		
10808		
8347		
10332		
12837		
13539		
12922		
12151		
11690		
9828		
5478		
1528		
1031		
585		
424		
270		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
299		
476		
818		
1229		
1516		
2213		
3738		
6660		
9532		
12666		
13229		
11710		
17616		
10485		
14226		
7900		
6921		
6459		
10193		
9177		
11798		
11316		
10891		
11315		
9082		
10153		
10069		
12529		
4011		
8641		
5747		
1685		
1130		
643		
384		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
411		
633		
974		
1266		
1577		
2016		
2906		
8313		
10962		
14267		
16090		
16647		
11187		
11797		
12259		
8910		
7824		
7593		
6909		
11396		
9522		
9599		
7533		
8914		
9841		
10908		
6987		
10884		
5622		
1371		
641		
382		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
405		
682		
1060		
1266		
1482		
1951		
3068		
9875		
10482		
10753		
10659		
11811		
12478		
13705		
12111		
9987		
8186		
6438		
9273		
9280		
8865		
6601		
7870		
8355		
10084		
9476		
5531		
1885		
1206		
654		
404		
276		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
428		
671		
918		
1153		
1419		
1702		
4133		
9816		
10319		
11975		
8908		
10641		
11546		
10281		
9613		
8214		
7164		
7403		
8141		
9053		
15138		
15016		
9989		
14170		
7966		
12454		
8683		
5228		
1311		
687		
461		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
0		
297		
546		
733		
957		
1230		
1554		
2079		
2619		
7658		
14481		
11235		
9318		
12256		
12694		
9392		
11119		
10793		
9467		
8163		
9181		
9215		
8751		
9176		
9073		
9180		
9788		
10183		
10228		
9775		
10452		
10527		
6610		
8082		
6328		
6460		
8212		
9181		
7678		
10704		
10376		
10677		
