lh,rh,ls,rs,w,ll,rl,0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,21x,21y,22x,22y,23x,23y,24x,24y
0,383,1344,2457,2743,381,0,992.356,300.705,998.33,365.548,907.158,368.395,883.542,500.778,874.596,624.617,1092.32,365.473,1110.15,506.631,1098.44,624.389,992.429,592.056,942.35,586.203,924.605,765.685,886.469,954.031,1042.42,592.045,1045.42,774.567,1063,962.97,971.793,277.24,1012.94,277.168,942.35,250.736,1045.31,250.751,1080.68,1021.8,1095.53,1009.99,1048.31,977.637,842.323,1004.11,836.329,992.417,903.93,968.804
392,449,1082,1882,4376,378,0,992.307,291.746,998.344,362.584,907.168,365.449,883.581,497.88,874.621,624.461,1092.32,362.598,1110.1,503.685,1098.42,621.571,992.303,589.109,939.399,583.285,924.596,765.688,886.496,951.268,1042.37,589.139,1045.43,771.619,1065.86,965.829,971.728,268.35,1007.15,268.274,942.317,247.619,1045.36,247.618,1077.71,1021.71,1095.48,1007.12,1048.41,977.681,842.266,1001.34,836.306,992.333,901.188,963.003
348,521,1359,1675,4020,375,0,992.347,280.129,998.301,362.492,907.106,365.402,883.564,495.006,871.715,621.59,1092.3,362.487,1110.08,497.954,1098.36,621.494,995.226,589.153,942.299,586.21,924.698,765.67,886.441,954.024,1045.23,589.16,1045.43,774.614,1065.83,965.868,971.775,262.377,1007.17,259.477,942.363,241.902,1045.32,244.733,1077.77,1018.9,1095.53,1007.05,1048.36,977.693,842.333,1001.3,836.321,992.346,901.134,968.841
492,652,1735,1576,3680,380,0,998.278,265.372,998.303,359.561,909.913,356.667,883.561,491.978,883.498,621.5,1089.42,362.467,1098.39,503.692,1092.33,624.51,992.311,586.176,942.385,580.352,918.797,768.648,886.446,954.002,1039.45,586.195,1045.38,777.497,1063,971.75,977.659,244.707,1018.89,244.745,951.223,227.237,1045.48,235.899,1074.87,1021.8,1095.43,1010.07,1048.36,980.657,848.113,1001.36,836.348,992.399,901.118,965.892
717,689,3383,1352,6624,387,2494,992.327,271.338,998.307,359.607,907.143,362.537,886.403,494.923,874.596,621.591,1092.3,359.502,1110.03,495.009,1098.37,621.403,992.347,592.116,942.293,592.04,927.454,765.66,886.474,951.282,1042.36,592.056,1045.37,771.662,1063.04,962.996,971.793,247.877,1010.04,247.862,948.117,238.935,1045.3,241.739,1077.73,1021.73,1095.49,1007.11,1048.34,977.643,848.099,1001.26,836.378,989.458,901.166,968.796
731,735,689,1279,4786,384,268,992.354,268.292,998.306,359.608,907.081,362.538,886.513,489.129,874.625,621.438,1092.33,359.51,1110.08,492,1098.33,618.581,992.404,586.236,942.328,583.307,924.685,765.813,886.435,954.11,1042.43,586.222,1045.4,777.481,1065.88,968.799,974.549,244.835,1012.92,244.848,945.281,227.212,1045.29,233.035,1077.69,1021.67,1095.46,1007.06,1048.39,977.736,848.117,1001.34,836.378,992.349,901.113,971.704
687,745,547,1244,7302,386,383,992.364,265.3,998.401,359.461,910.011,359.569,886.487,489.028,877.475,618.636,1092.3,359.492,1110.13,489.076,1098.35,618.511,989.483,586.203,939.367,580.399,924.728,765.725,886.406,954.106,1042.4,586.239,1045.39,774.618,1065.85,968.803,971.825,244.611,1010,244.614,948.124,230.041,1045.35,230.048,1077.75,1021.77,1095.5,1007.12,1048.32,977.731,848.156,1001.36,836.384,992.38,901.079,971.687
756,738,652,1022,7850,396,337,992.369,256.592,998.384,356.636,910.024,359.519,886.41,489.113,877.499,621.402,1089.54,356.634,1104.25,486.243,1098.33,618.459,992.398,580.375,942.322,580.316,924.653,765.765,886.404,954.162,1042.42,580.368,1045.46,768.758,1063.03,965.892,974.61,236.002,1010.03,238.876,948.209,224.293,1045.33,227.109,1083.58,1021.87,1098.3,1010.02,1048.27,977.666,848.177,1004.12,836.394,995.218,901.074,971.738
705,753,712,964,9240,401,315,992.398,250.749,998.366,356.643,910.013,359.502,886.48,486.183,877.497,618.584,1089.5,356.667,1107.15,486.173,1098.36,615.58,992.337,586.208,942.314,583.301,921.769,765.838,886.411,954.138,1042.31,583.324,1045.4,768.719,1063.06,965.919,974.605,230.096,1012.94,230.033,948.237,224.289,1045.31,227.163,1080.69,1021.81,1098.29,1007.15,1048.3,977.698,851.054,1001.38,836.409,992.4,901.031,971.715
723,822,774,765,12409,398,0,992.398,250.749,998.366,356.643,910.013,359.502,886.48,486.183,877.497,618.584,1089.5,356.667,1107.15,486.173,1098.36,615.58,992.337,586.208,942.314,583.301,921.769,765.838,886.411,954.138,1042.31,583.324,1045.4,768.719,1063.06,965.919,974.605,230.096,1012.94,230.033,948.237,224.289,1045.31,227.163,1080.69,1021.81,1098.29,1007.15,1048.3,977.698,851.054,1001.38,836.409,992.4,901.031,971.715
720,850,881,628,18913,393,0,992.429,247.83,998.387,356.558,910.066,356.602,886.521,486.131,877.566,618.497,1089.48,356.63,1104.23,486.118,1098.31,612.722,986.539,589.172,939.364,586.199,918.806,765.836,886.424,954.192,1036.57,589.121,1045.43,768.646,1065.85,968.801,974.637,227.111,1012.97,227.078,948.245,224.107,1045.32,224.278,1077.74,1021.77,1095.48,1007.13,1048.36,977.705,845.205,1001.37,836.326,992.404,901.103,971.804
728,877,710,563,21418,399,0,995.264,247.713,1001.07,350.805,910.068,353.658,889.31,483.281,877.618,615.674,1089.51,353.699,1107.12,486.08,1098.31,609.786,986.541,583.255,936.521,580.327,921.703,765.724,886.399,954.137,1036.57,583.225,1045.45,768.74,1065.84,968.833,974.708,224.3,1012.97,224.339,951.04,224.142,1045.28,224.351,1077.71,1021.72,1095.45,1007.1,1048.34,977.748,845.242,1001.35,836.322,992.394,901.087,971.758
755,927,744,498,21659,393,314,995.232,244.849,998.4,350.8,910.061,353.664,889.359,483.255,877.627,615.602,1089.51,353.687,1107.14,483.326,1098.3,606.878,989.435,586.246,939.412,583.258,918.823,765.771,886.427,954.104,1039.49,589.111,1045.37,765.888,1063.03,965.856,974.747,224.131,1012.99,224.221,951.118,224.082,1045.28,224.29,1074.86,1021.85,1095.41,1010.07,1048.34,977.615,848.106,1001.34,836.362,992.364,901.117,971.682
943,1008,766,456,21629,413,348,995.213,244.788,1001.07,350.797,910.05,350.772,889.321,483.258,880.371,615.62,1089.53,353.739,1104.24,483.3,1098.32,609.757,989.412,583.316,942.308,580.375,918.747,765.823,886.433,954.083,1036.54,583.304,1045.4,768.752,1063,962.961,974.727,224.053,1013.01,224.142,951.098,221.183,1045.31,224.26,1074.87,1021.8,1095.4,1010.02,1048.35,977.595,845.232,1001.27,836.35,992.303,901.157,971.682
827,1089,806,419,21626,419,503,998.217,271.292,998.292,362.422,907.163,362.445,883.581,494.932,883.488,621.646,1086.61,362.541,1098.39,503.83,1092.32,627.402,992.419,580.343,945.25,577.436,918.802,765.764,886.514,954.059,1042.36,580.36,1045.4,774.573,1063.02,968.772,977.659,247.809,1018.92,247.889,951.162,235.931,1045.49,241.833,1077.71,1021.79,1095.47,1010.01,1048.39,977.724,845.182,1001.34,836.354,992.384,903.949,968.866
747,1136,707,364,21664,420,459,995.292,244.838,1001.09,353.63,910.069,353.669,889.325,483.235,880.369,615.625,1089.52,356.568,1107.1,483.33,1098.37,609.804,992.313,586.247,942.339,580.392,918.839,765.855,886.453,954.055,1042.34,589.165,1045.37,771.675,1062.94,965.853,974.804,224.119,1015.88,224.204,951.156,221.314,1045.32,224.282,1077.71,1021.82,1095.4,1010.02,1048.27,977.606,845.237,1001.29,836.344,992.327,901.171,968.82
678,1156,698,355,21721,415,0,995.309,244.851,1001.11,353.638,912.864,353.676,886.467,483.324,877.611,615.561,1089.53,356.587,1104.21,483.276,1098.43,612.68,983.602,580.382,936.421,577.373,921.691,765.737,886.417,954.051,1033.55,583.263,1045.36,768.714,1063.03,968.757,974.839,224.106,1015.92,224.223,951.172,221.275,1045.32,224.294,1077.7,1021.82,1095.38,1010.01,1048.38,977.655,848.176,1001.24,836.394,989.441,901.11,968.811
701,1115,426,340,21758,417,0,995.369,244.906,1001.11,353.653,912.909,353.66,886.513,486.122,877.629,615.685,1089.52,356.616,1104.27,483.324,1098.45,612.718,989.372,583.244,939.401,580.276,918.82,765.776,886.485,954.063,1039.4,583.285,1045.38,771.602,1063.01,965.911,977.551,224.163,1015.94,224.258,951.206,224.08,1045.31,224.341,1077.81,1021.83,1095.44,1010.01,1048.32,977.701,845.234,1001.28,836.35,992.327,901.188,968.862
703,1063,444,336,21721,417,387,998.198,247.793,1001.1,353.672,912.899,353.681,889.314,486.095,877.591,615.683,1089.54,356.608,1104.19,486.146,1101.27,615.592,986.495,580.324,936.438,577.359,921.759,765.796,886.479,954.089,1036.54,580.407,1045.39,768.766,1065.85,971.698,977.584,227.093,1018.81,227.11,951.225,224.232,1045.38,224.275,1077.77,1021.83,1095.43,1010.04,1048.38,977.803,845.213,1004.16,836.336,995.26,903.944,971.684
759,967,384,326,21647,416,626,998.19,250.625,998.373,356.594,910.037,359.462,886.515,486.121,877.551,618.585,1089.51,356.619,1104.23,486.129,1101.28,615.566,986.498,583.253,936.516,577.425,918.797,768.68,886.43,954.113,1036.51,586.233,1045.46,777.464,1062.93,965.915,977.57,227.214,1018.81,227.246,951.228,224.324,1045.4,224.306,1080.69,1021.9,1095.48,1012.93,1048.22,977.672,842.324,1001.37,836.293,992.417,901.157,971.733
741,914,511,357,21613,412,1934,998.188,253.626,998.362,356.624,910.071,356.617,886.473,486.236,877.528,618.554,1089.48,359.552,1104.2,489.096,1101.28,615.655,986.492,583.24,936.506,577.422,921.698,765.695,886.448,954.077,1036.48,586.216,1045.44,774.609,1060.09,965.855,977.586,236,1018.77,238.838,951.232,227.191,1045.42,227.138,1083.66,1021.87,1095.54,1010.03,1045.42,977.64,842.281,1004.11,833.545,995.231,901.184,971.699
669,855,801,421,21679,408,0,998.2,265.298,998.336,359.486,909.979,359.534,889.318,486.112,877.565,621.398,1089.49,359.562,1104.22,489.12,1101.31,615.685,992.399,583.31,942.379,580.297,921.726,765.784,886.424,954.103,1042.41,589.128,1045.44,777.487,1062.98,968.76,977.57,241.86,1018.79,244.623,951.204,230.035,1045.44,230.085,1083.67,1021.9,1098.28,1012.93,1048.24,977.707,842.26,1001.36,833.531,995.211,901.168,971.747
632,792,928,507,21632,395,503,998.161,268.32,998.343,359.612,909.98,362.394,886.477,489.097,877.626,621.542,1089.52,362.42,1101.32,494.983,1101.23,618.59,995.196,583.279,945.23,580.329,921.673,765.651,886.468,954.047,1042.42,586.22,1045.43,774.585,1062.96,965.923,977.574,244.903,1018.82,247.633,951.13,230.062,1045.38,238.837,1083.6,1021.87,1095.54,1012.92,1048.26,977.72,845.187,1001.33,836.278,992.361,903.94,968.865
584,770,1110,627,21634,394,0,998.16,271.394,998.355,362.392,909.963,362.468,886.502,491.985,877.598,621.599,1089.53,362.476,1101.28,500.733,1101.32,621.364,992.384,586.197,942.379,580.364,918.791,765.638,886.491,954.091,1042.37,589.111,1045.39,768.756,1062.97,962.949,977.567,247.863,1018.8,250.639,951.162,233.049,1045.37,241.881,1080.72,1021.88,1095.52,1010.08,1048.31,977.65,842.315,1004.17,833.529,995.274,903.941,971.709
634,771,1177,758,21637,397,1283,998.158,283.026,998.368,362.479,909.987,362.544,886.472,492.044,877.578,621.557,1089.5,362.598,1104.23,503.626,1101.34,621.387,989.469,586.248,942.355,580.392,918.83,765.649,886.499,954.024,1039.46,589.147,1045.37,768.774,1063,965.916,974.831,262.4,1015.97,262.421,951.091,238.92,1048.16,244.792,1080.71,1021.89,1095.5,1012.95,1048.31,977.732,845.169,1001.31,836.326,992.33,903.964,968.857
576,792,919,981,21708,414,352,998.271,285.959,998.279,362.546,907.125,362.537,883.57,500.766,883.49,624.427,1086.57,365.386,1098.35,506.714,1092.32,627.405,998.16,580.375,948.174,580.282,924.652,762.893,889.355,954.064,1045.36,580.365,1048.18,774.543,1063.01,968.775,977.61,265.382,1018.87,265.334,951.038,244.712,1048.27,244.842,1077.73,1021.75,1095.49,1007.15,1048.36,977.77,842.334,1001.36,836.355,992.391,904.071,968.873
582,788,890,1167,21452,420,280,998.18,291.905,998.324,365.399,910.013,365.452,886.417,497.949,877.539,621.626,1089.46,365.481,1104.25,503.775,1101.33,621.512,992.326,583.271,939.397,580.333,921.697,765.697,886.45,954.075,1042.44,586.166,1045.4,771.63,1063.04,968.848,977.588,271.185,1018.82,271.212,951.099,247.649,1045.41,247.838,1083.6,1021.9,1095.53,1012.96,1048.34,980.549,845.163,1001.26,836.328,989.454,901.182,971.733
542,766,981,1297,21562,417,1052,998.13,306.545,998.377,368.353,910.066,368.357,886.44,503.662,877.529,624.419,1089.56,368.451,1107.14,506.651,1104.17,621.647,989.408,583.29,939.372,580.334,918.833,765.706,886.471,954.074,1039.45,583.312,1045.38,768.695,1063.06,968.811,974.805,285.988,1018.79,283.093,951.219,250.694,1048.19,256.526,1083.58,1021.86,1098.3,1010.07,1048.35,977.762,842.231,1001.33,833.545,992.344,903.965,971.71
503,728,1100,1371,21324,423,0,998.099,318.311,998.365,374.252,910.008,374.247,883.641,503.821,877.537,624.466,1089.52,374.339,1107.13,506.776,1104.22,624.573,986.479,589.184,936.436,583.276,921.733,762.793,886.449,954.09,1036.5,592.045,1045.4,768.7,1063.06,968.866,974.796,294.861,1018.83,294.941,951.224,262.494,1048.19,268.401,1080.69,1024.69,1095.48,1015.86,1048.39,977.781,842.29,1001.32,836.284,992.352,903.97,971.749
489,690,1317,1513,20519,423,0,995.251,327.233,998.357,380.176,910.016,380.14,883.613,503.897,877.5,624.559,1089.53,383.085,1107.16,509.733,1104.26,627.385,986.536,586.171,936.515,580.363,924.588,762.689,886.408,954.078,1039.41,586.217,1045.37,768.712,1065.89,971.7,974.72,309.479,1013,309.574,951.297,274.252,1045.48,277.151,1080.67,1021.87,1095.52,1012.92,1051.19,980.603,842.283,1001.33,833.531,992.369,903.925,971.751
467,659,1580,1515,18655,418,0,995.232,339.024,1001.08,383.153,910.078,383.106,883.606,506.863,877.557,627.442,1092.3,386.052,1107.11,515.562,1104.19,627.49,986.512,580.375,936.475,577.475,924.734,762.695,886.456,954.011,1036.55,580.407,1045.37,765.843,1065.88,968.828,974.741,318.316,1013.03,318.481,951.201,288.877,1048.18,291.867,1083.57,1021.79,1098.32,1010.01,1048.41,977.807,845.167,1001.25,836.311,989.473,903.957,968.878
457,628,731,1680,13923,411,0,992.427,344.937,998.329,386.07,910.047,388.895,883.571,512.695,877.52,630.387,1089.44,386.133,1110.11,524.356,1104.2,633.266,989.423,580.351,939.357,577.474,924.57,762.721,886.403,954,1042.33,583.251,1045.32,765.856,1062.95,962.966,974.819,330.152,1012.94,335.988,954.072,297.879,1045.45,300.673,1086.51,1021.83,1098.34,1010.04,1048.29,977.652,845.181,1001.25,836.346,989.464,901.17,968.837
435,596,1311,1732,12719,420,0,995.312,362.507,998.354,389.049,910.067,389.118,883.489,518.549,874.693,633.293,1089.44,389.077,1110.15,527.342,1101.35,639.152,989.444,583.309,939.411,580.385,918.829,762.812,886.403,953.991,1042.32,586.221,1045.36,768.735,1063.05,962.955,977.659,341.98,1012.94,344.822,954.055,315.458,1045.37,315.449,1080.68,1021.73,1095.54,1007.11,1048.38,977.632,842.264,1001.25,836.288,989.453,901.134,968.82
409,559,2143,1824,8511,410,0,995.285,365.51,998.313,389.175,909.989,392.065,883.543,518.538,874.695,633.342,1086.56,389.156,1112.96,527.313,1104.18,639.199,992.319,586.246,942.358,583.263,918.829,762.907,886.372,954.025,1042.31,589.177,1045.29,768.732,1065.88,971.68,977.578,350.702,1010,353.684,954.003,324.266,1045.21,321.279,1083.62,1021.79,1098.34,1007.15,1048.44,980.579,842.312,1001.22,836.289,989.417,901.113,968.858
392,518,1320,1887,6200,406,442,992.392,371.371,998.348,394.92,910.041,397.86,883.465,524.291,874.597,639.112,1086.56,394.949,1113.04,527.441,1104.18,642.008,986.511,583.269,939.363,580.327,921.669,762.805,886.391,954.094,1036.52,586.228,1045.3,765.865,1065.86,968.821,974.76,359.627,1004.19,362.491,951.246,338.856,1042.39,338.838,1077.81,1021.7,1098.31,1007.08,1051.18,977.783,842.269,1001.24,836.302,989.451,901.125,971.781
374,480,1484,1939,5213,404,0,989.46,389.068,998.371,400.766,910.03,406.587,883.391,527.217,874.571,639.165,1086.61,400.789,1112.99,527.466,1104.27,642.03,986.48,589.113,936.424,583.26,924.567,762.783,886.385,954.047,1036.57,592.086,1045.37,768.656,1065.84,965.911,974.696,380.206,1007.08,374.282,951.121,356.56,1042.42,342.005,1080.68,1021.73,1095.54,1007.08,1048.42,977.713,848.111,1001.25,836.377,989.477,901.075,971.703
382,451,1676,2116,5041,405,0,998.117,294.808,998.242,365.559,907.091,365.457,883.563,503.664,883.545,624.535,1089.45,368.479,1098.31,506.896,1092.34,630.315,995.29,583.316,945.287,580.373,918.774,762.882,889.319,954.122,1045.25,583.288,1048.23,771.648,1063.03,971.684,974.84,271.307,1018.83,271.421,951.097,244.896,1045.43,247.875,1077.71,1021.76,1095.46,1010.02,1048.42,980.574,842.237,1001.36,836.318,992.41,904.067,971.731
338,418,1620,2371,3700,398,270,992.419,403.772,998.362,409.455,910.05,409.545,883.37,527.348,871.752,642.082,1089.41,409.511,1113.06,530.28,1104.24,642.122,983.534,589.154,933.555,583.276,924.606,762.748,886.41,951.285,1033.6,594.962,1045.31,768.643,1065.92,971.758,974.667,388.99,1007.13,388.912,951.096,365.359,1039.47,359.513,1080.64,1021.83,1095.54,1010.03,1051.23,980.623,845.223,1001.23,836.361,989.427,901.113,968.823
327,381,3077,2400,3227,403,328,998.214,412.575,998.343,409.731,909.988,412.573,880.619,530.355,871.666,642.14,1086.56,409.673,1113.1,530.378,1107.11,644.93,986.545,586.252,936.47,583.265,924.613,762.705,886.416,951.248,1042.33,592.088,1045.39,768.779,1065.83,965.872,977.573,403.726,1015.91,394.967,951.158,374.287,1039.42,365.559,1080.65,1021.7,1095.51,1007.06,1048.4,977.699,845.242,1001.17,836.378,989.38,901.102,968.784
313,356,4043,2546,1311,394,817,977.566,430.163,998.318,412.61,907.17,412.683,880.642,533.172,871.686,644.972,1089.41,412.621,1113.07,533.235,1104.25,644.964,989.473,586.172,939.446,580.408,921.725,762.662,886.418,951.21,1042.37,589.129,1045.3,765.763,1063.04,960.035,957.171,412.498,998.319,412.587,948.216,386.045,1036.55,383.074,1080.69,1021.74,1095.54,1007.07,1048.37,977.59,842.337,1001.29,836.311,989.468,901.117,965.842
340,324,3576,2510,812,394,0,977.766,433.236,998.289,412.715,907.171,415.477,880.643,533.213,871.755,644.993,1086.6,415.532,1113.07,533.337,1104.28,644.985,992.369,583.225,942.313,580.341,921.742,762.743,883.638,954.016,1042.45,586.182,1045.36,765.841,1065.89,962.976,962.975,421.366,1001.3,421.376,948.187,392.036,1033.57,388.992,1077.71,1018.9,1095.47,1004.22,1051.21,977.693,845.162,1001.21,836.325,989.432,898.232,968.862
290,297,3529,2936,624,395,10536,977.602,436.006,998.254,415.479,907.108,415.55,880.642,533.289,871.748,645.064,1086.55,415.557,1113.1,536.147,1104.26,645.013,992.306,583.285,942.33,580.362,924.59,762.686,883.599,954.045,1042.39,586.252,1045.35,768.705,1065.85,962.961,960.031,424.299,1001.12,421.434,945.312,403.761,1030.67,388.977,1080.71,1021.81,1095.51,1009.99,1048.4,977.649,845.188,1001.31,836.315,992.338,898.203,971.686
280,275,2623,3318,537,390,9325,977.583,436.036,998.264,415.467,907.152,415.555,880.609,536.145,874.59,645.106,1083.64,415.498,1113.1,536.12,1107.14,644.915,992.333,586.194,942.313,580.404,924.643,762.673,883.617,954.061,1042.42,589.157,1045.31,765.747,1065.85,962.938,959.963,421.433,998.313,424.315,948.117,403.681,1030.71,388.928,1077.78,1021.78,1095.5,1007.14,1048.41,977.664,845.173,1001.27,836.323,992.306,898.226,971.712
279,262,2211,3904,494,392,889,977.737,436.223,998.247,415.477,907.138,415.58,880.636,533.334,871.743,645.053,1083.62,415.443,1113.1,536.181,1104.19,644.977,992.319,586.22,942.289,583.229,924.641,759.802,883.643,953.998,1042.41,592.04,1045.39,768.773,1065.9,968.813,965.838,430.151,1001.21,427.218,945.321,406.681,1033.6,389.056,1080.65,1021.76,1098.28,1007.11,1051.19,980.548,845.228,1001.31,836.33,992.352,898.214,968.823
268,0,2343,3910,472,405,743,977.588,433.195,998.255,412.701,907.107,415.454,880.651,533.329,871.718,645.054,1086.54,415.508,1113.09,533.289,1104.24,642.122,986.488,592.038,936.528,583.281,921.768,762.665,883.631,954.021,1039.43,594.976,1045.32,768.747,1065.94,968.856,957.18,415.618,998.263,418.519,942.346,394.921,1030.59,388.91,1077.74,1021.74,1095.49,1007.1,1051.23,980.556,845.181,1001.3,836.316,992.336,898.232,971.676
266,0,2147,4692,463,394,647,977.623,430.186,998.279,412.547,907.141,412.661,880.639,530.434,871.737,644.974,1086.59,412.565,1113.07,533.244,1104.25,642.1,986.527,589.131,939.345,583.277,924.614,759.885,883.653,954.021,1039.46,592.12,1045.28,768.671,1065.83,962.98,960.006,412.511,998.255,412.599,942.388,386.081,1030.65,380.224,1077.79,1021.78,1095.51,1007.15,1048.37,977.657,845.175,1001.26,836.333,989.472,901.04,971.704
259,0,2094,5235,422,393,637,980.665,421.334,998.254,409.69,907.146,412.627,883.383,530.264,874.645,644.911,1086.49,409.604,1113.08,530.424,1104.25,642.112,989.485,586.177,942.282,583.247,924.599,759.905,883.636,954.017,1042.34,589.161,1045.33,768.65,1065.87,965.896,968.833,409.47,1001.32,406.678,945.281,380.204,1033.58,368.446,1077.79,1021.76,1095.5,1007.11,1051.18,977.709,845.183,1001.28,836.33,992.323,901.031,968.875
0,0,1915,4707,419,390,591,998.154,312.387,998.267,368.444,907.144,368.367,883.554,503.87,883.604,627.359,1089.43,371.346,1098.33,506.895,1092.37,636.266,992.413,583.307,942.327,580.386,918.788,762.892,889.332,954.108,1042.43,583.297,1045.49,777.461,1063.03,971.682,974.734,288.97,1015.91,288.929,951.058,253.645,1045.4,265.321,1077.71,1021.76,1095.44,1010.02,1048.43,980.575,842.266,1001.3,836.324,992.341,904.085,971.745
0,261,1721,6313,440,389,527,977.699,406.637,998.281,409.512,909.913,409.596,883.407,527.42,874.669,644.92,1086.56,409.52,1113.11,530.233,1107.11,639.202,986.518,583.281,936.464,580.317,924.658,762.745,886.393,954.033,1039.5,586.246,1045.36,768.637,1065.9,965.877,960.052,388.912,998.306,388.981,945.25,365.454,1030.6,362.426,1077.8,1021.76,1095.52,1007.13,1051.19,977.725,845.172,1001.28,836.328,989.481,901.109,971.704
0,277,1656,7066,474,386,511,977.562,394.916,998.307,406.591,910.006,406.69,883.431,527.33,877.476,642.12,1086.57,406.554,1113.1,527.452,1104.25,639.189,983.623,597.888,933.582,592.061,924.62,762.825,886.399,954.013,1036.52,597.951,1045.37,768.66,1063.06,962.952,959.973,383.163,998.173,385.964,945.28,362.388,1027.71,356.654,1074.86,1018.86,1095.44,1004.22,1048.42,977.631,842.242,1001.23,836.275,989.43,901.124,971.677
0,271,1404,6889,490,392,468,980.646,383.062,998.286,397.798,907.179,403.706,883.508,524.458,874.689,642.026,1086.52,394.912,1113.09,527.234,1104.28,636.285,992.312,586.189,939.451,583.246,924.562,762.761,886.425,954.019,1042.37,589.109,1045.37,768.739,1063.04,965.836,968.819,365.364,1001.21,365.391,948.165,342.069,1039.4,338.891,1077.75,1021.78,1095.45,1009.99,1048.4,977.66,839.412,1001.23,833.526,989.43,901.154,971.682
0,264,1431,6624,655,388,416,986.454,368.383,998.215,391.978,907.13,394.946,883.575,521.457,877.476,636.242,1083.66,391.907,1113.09,524.353,1107.15,633.358,995.282,580.383,945.328,580.349,921.772,762.776,886.434,954.03,1045.23,583.235,1045.41,768.746,1063.05,962.927,971.762,353.711,1001.29,359.5,951.068,333.116,1042.31,327.224,1080.64,1021.73,1095.52,1007.11,1048.38,977.644,842.27,1001.28,836.275,989.463,901.165,971.68
0,258,1424,5625,902,385,439,986.459,362.59,998.294,389.056,907.158,391.957,883.535,515.617,874.677,633.285,1086.58,388.965,1113.09,524.307,1107.17,630.328,995.311,592.054,945.314,586.237,921.691,765.672,886.495,954.05,1045.24,592.126,1045.33,768.778,1063.06,962.929,974.57,344.863,1001.33,344.862,951.104,321.357,1042.34,315.445,1080.65,1021.75,1095.53,1007.13,1048.38,977.651,842.244,1001.25,836.285,989.449,903.957,971.681
262,256,1118,4823,2020,387,781,986.469,359.614,998.336,386.074,909.988,388.89,883.625,512.6,874.688,630.366,1089.4,386.063,1113.09,518.502,1107.2,627.494,989.458,586.206,939.405,580.404,921.757,762.91,886.4,954.071,1039.52,589.135,1045.43,771.598,1063.06,968.76,971.719,339.073,1001.35,339.068,948.252,315.382,1045.19,309.52,1080.71,1021.8,1098.3,1010,1048.36,977.747,842.302,1001.22,836.309,989.434,901.068,971.721
288,263,1060,3329,3229,386,11382,992.34,356.599,998.299,385.899,909.95,385.962,883.589,506.785,874.634,627.409,1089.43,385.952,1113.05,512.587,1107.13,627.456,989.404,586.237,939.392,583.257,921.767,762.837,886.434,954.069,1039.42,589.114,1045.44,771.679,1065.88,971.694,974.577,336.086,1004.22,336.039,951.035,303.681,1045.2,297.835,1080.7,1021.8,1098.3,1010.01,1048.42,980.608,842.259,1001.18,836.297,989.404,901.114,971.727
327,279,1090,2026,4031,375,538,989.461,338.842,998.281,377.224,909.965,377.269,883.647,503.898,874.622,624.617,1086.6,377.19,1113.03,509.653,1104.24,624.571,986.525,586.24,936.498,583.226,921.699,765.727,886.438,954.1,1036.54,589.141,1045.47,771.661,1065.88,971.692,971.814,315.522,1004.25,315.482,951.075,288.989,1042.39,291.726,1077.77,1021.77,1095.47,1010.02,1051.2,980.601,842.331,1001.26,836.319,992.318,901.133,971.767
361,304,1027,1794,5390,373,437,992.389,333.032,998.262,374.264,907.124,377.21,883.583,503.86,874.599,624.535,1089.45,371.41,1112.98,506.751,1104.25,624.477,992.354,580.391,942.335,580.3,924.64,762.921,886.46,954.019,1042.34,583.232,1048.17,777.485,1065.87,968.861,974.615,312.367,1010.09,312.435,951.006,274.218,1045.23,277.195,1080.69,1021.79,1095.54,1010.02,1048.4,980.568,842.287,1001.27,836.303,992.315,901.127,968.866
394,338,1378,1905,4804,379,513,995.336,318.511,998.316,368.412,909.979,368.482,886.367,500.854,871.708,621.63,1089.53,368.42,1112.97,503.894,1104.22,624.347,992.39,589.115,942.326,583.298,924.717,762.895,886.432,954.061,1042.4,589.163,1045.45,771.665,1063.04,965.854,974.721,297.883,1015.97,297.888,951.043,268.307,1045.25,268.456,1080.63,1021.79,1095.48,1010,1048.36,977.683,842.281,1001.31,836.295,992.364,901.08,971.726
410,362,1269,1403,5247,388,353,998.098,318.387,998.17,371.36,907.006,368.476,883.546,506.694,883.624,630.351,1089.4,374.283,1098.42,515.529,1092.41,642.013,986.532,583.244,936.469,580.285,918.807,762.798,889.319,954.043,1039.42,580.412,1048.17,777.466,1063,968.827,974.757,294.879,1018.85,294.964,951.125,265.41,1045.44,268.414,1077.69,1021.72,1095.45,1009.98,1048.39,977.78,842.24,1001.29,836.307,992.305,904.05,968.844
695,385,965,1359,7904,399,329,998.374,244.884,998.358,359.466,909.971,356.566,886.409,489.146,880.661,621.393,1089.45,362.356,1098.37,500.749,1095.27,624.366,995.259,580.326,945.316,577.372,921.657,765.883,886.475,954.14,1042.45,580.391,1048.28,780.446,1060.04,965.894,977.817,224.138,1021.8,224.259,954.034,224.239,1048.18,235.943,1080.66,1021.74,1095.52,1007.11,1048.22,977.74,848.164,1001.25,836.408,989.444,901.156,971.726
